"day_from_first_ptvisit","count","avg_Efficiency","sd_Efficiency","se_Efficiency","ci_lower_Efficiency","ci_upper_Efficiency","avg_tib","sd_tib","se_tib","ci_lower_tib","ci_upper_tib","avg_tst","sd_tst","se_tst","ci_lower_tst","ci_upper_tst","avg_waso","sd_waso","se_waso","ci_lower_waso","ci_upper_waso","avg_mi","sd_mi","se_mi","ci_lower_mi","ci_upper_mi","avg_fi","sd_fi","se_fi","ci_lower_fi","ci_upper_fi","avg_sfi","sd_sfi","se_sfi","ci_lower_sfi","ci_upper_sfi"
47,27,82.1137037037037,9.40962892595752,1.81088393112535,78.564371198698,85.6630362087094,585.074074074074,115.237188817715,22.1774073281878,541.606355710826,628.541792437322,480.222222222222,109.175347080998,21.0108053420284,439.041043751847,521.403400692598,104.851851851852,61.0111614654386,11.7416034985476,81.8383089946986,127.865394709005,62.6977777777778,7.47445924636967,1.43846035264614,59.8783954865914,65.5171600689642,31.5874074074074,12.3245544755153,2.37186161469365,26.9385586426079,36.236256172207,94.2851851851852,14.5271410100517,2.795749590903,88.8055159870153,99.7648543833551
48,34,83.3494117647059,10.4609490099583,1.79403795445578,79.8330973739725,86.8657261554392,572.882352941176,117.880978676332,20.2164210582052,533.258167667094,612.506538215259,474.294117647059,100.824639067726,17.2912829476192,440.403203069725,508.185032224392,98.5882352941177,76.72308239734,13.1579000789159,72.7987511394424,124.377719448793,63.2185294117647,7.22406505740737,1.2389169363228,60.790252216572,65.6468066069574,33.9232352941176,22.0951439503205,3.78928592600002,26.4962348791576,41.3502357090777,97.1417647058824,23.6594754508553,4.05756656503561,89.1889342384126,105.094595173352
49,34,83.6994117647059,10.5828766614457,1.81494837417562,80.1421129513217,87.2567105780901,537.588235294118,105.944272843352,18.1692928965868,501.976421216808,573.200049371428,447.264705882353,93.7376444621093,16.0758733998433,415.75599401866,478.773417746046,90.3235294117647,65.1858511271102,11.1792812396096,68.4121381821299,112.2349206414,65.2391176470588,5.7804410902509,0.99133746847765,63.2960962088426,67.182139085275,32.5491176470588,19.5596226597499,3.35444761206846,25.9744003274046,39.123834966713,97.7882352941176,19.7199598116543,3.38194520676585,91.1596226888566,104.416847899379
50,35,85.06,12.0208177269073,2.03188904944234,81.077497463093,89.042502536907,541.428571428571,121.583978654863,20.5514433733957,501.147742416716,581.709400440427,455.4,96.6622987518919,16.3389106124001,423.375735199696,487.424264800304,86.0285714285714,79.7261805528536,13.4761841414996,59.6152505112321,112.441892345911,64.3668571428571,6.53371292128872,1.10439905492037,62.2022349952132,66.5314792905011,30.4408571428571,13.5520771951211,2.29071914037318,25.9510476277257,34.9306666579886,94.8077142857143,13.5422076759846,2.28905088715511,90.3211745468903,99.2942540245383
51,36,84.9722222222222,9.75090914768204,1.62515152461367,81.7869252339794,88.157519210465,577.583333333333,107.661473411536,17.9435789019227,542.413918685565,612.752747981102,489.916666666667,104.872269247608,17.4787115412681,455.658392045781,524.174941287552,87.6666666666667,59.8173410117358,9.96955683528929,68.1263352694997,107.206998063834,62.5502777777778,6.61120628116106,1.10186771352684,60.3906170592652,64.7099384962904,38.0725,23.8416085716907,3.97360142861511,30.2842411999144,45.8607588000856,100.622777777778,24.1947490892562,4.0324581815427,92.7191597419541,108.526395813601
52,34,80.6544117647059,9.86465843337366,1.6917749642377,77.3385328348,83.9702906946118,591.676470588235,117.088342868326,20.0804851385988,552.318719716582,631.034221459889,477.941176470588,114.605235793576,19.654635788522,439.418090325085,516.464262616091,113.735294117647,62.4947555731943,10.7177621596297,92.7284802847728,134.742107950521,64.0094117647059,7.76260770819784,1.33127623897226,61.4001103363203,66.6187131930915,35.9185294117647,21.5511647906196,3.69599426976431,28.6743806430267,43.1626781805028,99.9279411764706,23.7741086286604,4.07722599283957,91.936578230505,107.919304122436
53,39,82.8992307692308,10.7104981417927,1.71505229377808,79.5377282734257,86.2607332650358,567.461538461538,119.103636020738,19.0718453474738,530.08072158049,604.842355342587,467.358974358974,103.445253046564,16.5644973902464,434.892559474091,499.825389243857,100.102564102564,70.8767629027183,11.3493651912932,77.8578083276295,122.347319877499,64.13,6.75930898056427,1.0823556680559,62.0085828906104,66.2514171093896,33.3917948717949,17.8703392704511,2.86154443524788,27.783167778709,39.0004219648807,97.5217948717949,20.0344405924286,3.20807798458329,91.2339620220116,103.809627721578
54,36,84.5786111111111,8.99875297798146,1.49979216299691,81.6390184716372,87.5182037505851,569.833333333333,107.445002542829,17.9075004238049,534.734632502676,604.932034163991,480.861111111111,98.2373664077481,16.3728944012914,448.77023808458,512.951984137642,88.9722222222222,55.6270674664828,9.27117791108047,70.8007135165045,107.14373092794,62.5777777777778,6.03203879824161,1.00533979970693,60.6073117703522,64.5482437852034,39.3361111111111,29.704631123088,4.95077185384801,29.632598277569,49.0396239446532,101.913888888889,29.904752921594,4.98412548693234,92.1450029345015,111.682774843276
55,31,81.7874193548387,11.6014162835813,2.08367587555097,77.7034146387588,85.8714240709186,605.451612903226,125.018622268758,22.4540074115516,561.441758376585,649.461467429867,491.645161290323,109.165790852598,19.6067548370726,453.21592180966,530.074400770985,113.806451612903,79.2058160132359,14.2257845073344,85.9239139785278,141.688989247279,62.5870967741935,7.25946150140095,1.30383777551086,60.0315747341923,65.1426188141948,33.2335483870968,20.4694208594816,3.67641651578036,26.0277720161673,40.4393247580263,95.8206451612903,18.9585567199411,3.40505730567677,89.1467328421638,102.494557480417
56,33,81.1460606060606,11.9871131166437,2.08668855302114,77.0561510421392,85.235970169982,546.363636363636,138.999509482457,24.1967087896979,498.938087135828,593.789185591444,440.212121212121,113.571496637514,19.7702599180389,401.462411772765,478.961830651477,106.151515151515,70.7279653019764,12.312158410284,82.0196846673586,130.283345635672,65.0672727272727,6.25492819339642,1.08884323807766,62.9331399806405,67.2014054739049,33.2893939393939,18.3618287725164,3.19638411177955,27.024481080306,39.5543067984819,98.3566666666667,20.2565852975438,3.52621888626307,91.445277649591,105.268055683742
57,36,86.0697222222222,10.9229531553935,1.82049219256558,82.5015575247937,89.6378869196508,531.888888888889,115.18972617327,19.1982876955451,494.260245005621,569.517532772157,457.916666666667,117.819322936193,19.6365538226988,419.429021174177,496.404312159156,73.9722222222222,62.7555284354004,10.4592547392334,53.4720829333248,94.4723615111197,63.8819444444444,7.41201026113099,1.23533504352183,61.4606877591416,66.3032011297472,38.8372222222222,29.9038844692325,4.98398074487209,29.0686199622729,48.6058244821715,102.719166666667,29.6660577933773,4.94434296556288,93.0282544541634,112.41007887917
58,31,86.7425806451613,9.84749476355685,1.76866227121571,83.2760025935785,90.2091586967441,549.58064516129,110.709461864091,19.8840063353217,510.60799274406,588.553297578521,476.258064516129,108.820331354619,19.5447084796,437.950435896113,514.565693136145,73.3225806451613,57.1683986696463,10.2677475094489,53.1977955266415,93.4473657636811,63.3629032258064,6.77708304683187,1.21720004748677,60.9771911327324,65.7486153188805,36.2277419354839,19.1065271063194,3.43163357161325,29.5017401351219,42.9537437358458,99.5906451612903,19.2047983475457,3.44928360757425,92.8300492904448,106.351241032136
59,35,83.916,10.88741291584,1.84030866976168,80.3089950072671,87.5230049927329,558.257142857143,120.549072960337,20.3765123832014,518.319178586068,598.195107128218,469.514285714286,125.908316650175,21.2823899045201,427.800801501426,511.227769927145,88.7428571428571,65.6077214148129,11.0897289793545,67.0069883433224,110.478725942392,63.624,7.60596948223603,1.28564349384941,61.1041387520552,66.1438612479448,34.5125714285714,20.9997693744839,3.54960888703254,27.5553380099877,41.4698048471552,98.1365714285714,22.9200357949183,3.87419315412102,90.5431528464942,105.729990010649
60,34,84.875,13.9388320127186,2.39048996872034,80.1896396613081,89.5603603386919,594.058823529412,151.241516902396,25.9377061635677,543.220919448819,644.896727610004,497.852941176471,137.258246394191,23.5395950557457,451.715334867209,543.990547485732,96.2058823529412,101.34961374753,17.3813153624412,62.1385042425563,130.273260463326,62.4082352941176,8.408105205995,1.44197814655751,59.5819581268649,65.2345124613704,37.8279411764706,29.7754913227572,5.1064546337759,27.8192900942698,47.8365922586714,100.236176470588,27.9204840644312,4.78832351354392,90.8510623840422,109.621290557134
61,30,80.2826666666667,13.5983231555835,2.48270277885264,75.4165692201155,85.1487641132178,578.3,116.290999444171,21.2317345434644,536.68580029481,619.91419970519,460.533333333333,107.16913262925,19.5663171364344,422.183351745922,498.883314920745,117.766666666667,92.2659885530858,16.8453877403462,84.7497066955881,150.783626637745,64.0903333333333,6.99244936777661,1.27664075031466,61.5881174627166,66.5925492039501,31.571,17.2687096636742,3.15282060726728,25.3914716097561,37.7505283902439,95.6613333333333,18.944464705779,3.45877021973854,88.8821437026458,102.440522964021
62,34,83.0382352941176,11.8862603315859,2.0384768295025,79.0428207082927,87.0336498799425,615.852941176471,113.658481626462,19.4922687883841,577.648094351238,654.057788001703,510.470588235294,118.782009477029,20.3709465656946,470.543532966533,550.397643504056,105.382352941176,83.0950586380049,14.2506849887516,77.4510103632232,133.31369551913,61.0976470588235,8.38154938263063,1.43742386042322,58.280296292394,63.914997825253,39.4461764705882,22.7346430371915,3.89895911459833,31.8042166059755,47.088136335201,100.543823529412,24.2648622391116,4.16138954268554,92.3875000257481,108.700147033075
63,35,86.612,11.0049873185912,1.86018237110814,82.966042552628,90.257957447372,543.714285714286,127.313778984553,21.5199563988723,501.535171172496,585.893400256075,467.428571428571,112.028695303608,18.9363056975057,430.31341226146,504.543730595683,76.2857142857143,71.5576984096098,12.0954586538923,52.5786153240853,99.9928132473433,64.4628571428571,7.56805343355273,1.27923451187597,61.9555574995802,66.970156786134,35.292,18.1964407961299,3.07575987195294,29.2635106509722,41.3204893490278,99.7548571428571,19.0984143738856,3.22822123333153,93.4275435255274,106.082170760187
64,31,84.3361290322581,11.1241759776981,1.99796098627346,80.4201254991621,88.2521325653541,520.741935483871,115.643984637316,20.7702727883648,480.032200818676,561.451670149066,438.838709677419,114.591185459206,20.5811844740069,398.499588108366,479.177831246473,81.9032258064516,63.0689331016519,11.3275147782287,59.7012968411235,104.10515477178,65.5890322580645,6.8256732780675,1.2259271106434,63.1862151212035,67.9918493949256,43.5048387096774,38.185061203824,6.85823945042369,30.062689386847,56.9469880325079,109.093870967742,37.5460105894461,6.74346257181795,95.8766843269788,122.311057608505
65,33,86.9566666666667,9.99942300418713,1.74067611747838,83.5449414764091,90.3683918569243,524.272727272727,145.728830522497,25.3681332225214,474.551186156585,573.994268388869,454.909090909091,137.759837134314,23.9809095331801,407.906508224058,501.911673594124,69.3636363636364,59.2699429421325,10.3175727359944,49.1411938010874,89.5860789261853,64.2651515151515,8.45271706361781,1.47142917289132,61.3811503362845,67.1491526940185,39.5627272727273,22.7218697339049,3.95536982220889,31.8102024211979,47.3152521242567,103.827878787879,20.9907157687595,3.65401459785796,96.6660101760772,110.98974739968
66,34,82.5144117647059,10.3143895341254,1.76890321171121,79.0473614697519,85.9814620596598,550.529411764706,133.565608732215,22.9063129212728,505.633038439011,595.4257850904,453.823529411765,123.455174195538,21.1723877030567,412.325649513773,495.321409309756,96.7058823529412,68.2622081041807,11.7068721085705,73.760413020143,119.651351685739,64.7408823529412,7.588427939422,1.30140465506676,62.1901292290103,67.291635476872,38.0808823529412,20.5988199673269,3.53266848000183,31.1568521321376,45.0049125737448,102.821764705882,21.1467679987142,3.62664079211637,95.7135487533343,109.92998065843
67,32,83.9809375,9.82164671804236,1.73623824918659,80.5779105315943,87.3839644684057,584.65625,117.482355401333,20.7681425435127,543.950690614715,625.361809385285,493.8125,123.805893210091,21.8859966599282,450.915946546541,536.709053453459,90.84375,55.2198593162209,9.76158424466673,71.7110448804532,109.976455119547,61.564375,7.38999538936519,1.30637896318936,59.0038722321489,64.1248777678511,34.1178125,17.2782114767321,3.05438512549313,28.1312176540335,40.1044073459665,95.6821875,18.2390498716839,3.22423896166684,89.362679135133,102.001695864867
68,37,82.6867567567568,10.2318647301387,1.6821081998802,79.3898246849916,85.9836888285219,601.27027027027,112.695669010898,18.5270538590913,564.957244706451,637.583295834089,494.432432432432,102.791736735698,16.8988574227077,461.310671883925,527.55419298094,106.837837837838,73.5241885797205,12.0873021449542,83.1467256337277,130.528950041948,62.6575675675676,6.80562692246701,1.11883817403165,60.4646447464655,64.8504903886696,32.8862162162162,17.0547634843614,2.8037858455614,27.3907959589159,38.3816364735166,95.5437837837838,16.181253960362,2.66018176441431,90.3298275255317,100.757740042036
69,32,83.7459375,11.0032035978311,1.94510996970064,79.9335219593867,87.5583530406133,576.78125,113.50820188498,20.0656048182902,537.452664556151,616.109835443849,481.3125,106.808975550112,18.8813377257682,444.305078057494,518.319921942506,95.46875,71.8762307047509,12.7060425343645,70.5649066326455,120.372593367354,63.5153125,6.52803481982679,1.15400442223036,61.2534638324285,65.7771611675715,44.1365625,29.1912726252186,5.16033670618933,34.0223025558689,54.2508224441311,107.651875,28.6546940857019,5.06548212520647,97.7235300345953,117.580219965405
70,31,84.4116129032258,10.5827136081361,1.90071147385214,80.6862184144756,88.137007391976,552.903225806452,137.514448898703,24.698324127497,504.494510516557,601.311941096346,466.741935483871,130.175258207781,23.3801665668219,420.9168090129,512.567061954842,86.1612903225806,65.4395888201189,11.7532971145454,63.1248279780716,109.19775266709,64.1551612903226,8.95456973504506,1.60828820178259,61.0029164148287,67.3074061658164,37.6348387096774,26.5885654459416,4.77544732737701,28.2749619480185,46.9947154713363,101.79,26.9152712538192,4.83412542267477,92.3151141715575,111.264885828443
71,36,83.4697222222222,10.9935714945758,1.83226191576263,79.8784888673275,87.060955577117,570.527777777778,129.88005150052,21.6466752500867,528.100294287608,612.955261267948,472.694444444444,111.63558558208,18.6059309303467,436.226819820965,509.162069067924,97.8333333333333,78.8011965101328,13.1335327516888,72.0916091400233,123.575057526643,63.6477777777778,6.51810406751232,1.08635067791872,61.5185304490571,65.7770251064985,31.4791666666667,12.6366655581515,2.10611092635858,27.3511892510039,35.6071440823295,95.1269444444444,14.9352761358459,2.48921268930765,90.2480875734014,100.005801315487
72,30,86.398,9.4491318338667,1.72516755141632,83.016671599224,89.779328400776,542.9,130.935190601805,23.9053858212824,496.045443790287,589.754556209713,470.1,130.585247622202,23.8414952666926,423.370669277283,516.829330722717,72.8,56.0876161880247,10.2401508609577,52.7293043125229,92.8706956874771,64.01,7.59024146633303,1.38578215600723,61.2938669742258,66.7261330257742,35.9263333333333,26.4477112605144,4.82866935058904,26.4621414061788,45.3905252604879,99.9363333333333,24.7716178641847,4.52265796337064,91.0719237251269,108.80074294154
73,36,82.1827777777778,10.3515286962461,1.72525478270768,78.8012784036707,85.5642771518848,592.361111111111,149.911622112645,24.9852703521075,543.38998122098,641.332241001242,484.277777777778,131.629482392512,21.9382470654187,441.278813529557,527.276742025998,108.083333333333,77.2629554554722,12.8771592425787,82.8441012178791,133.322565448788,63.6075,8.95882497875698,1.4931374964595,60.6809505069394,66.5340494930606,34.5519444444444,20.9314897182546,3.4885816197091,27.7143244698146,41.3895644190743,98.1594444444444,22.6681318083899,3.77802196806499,90.7545213870371,105.564367501852
74,31,84.058064516129,10.4984657353205,1.88558010920999,80.3623275020775,87.7538015301806,553.741935483871,132.023979574908,23.7122067263281,507.266010300268,600.217860667474,461.41935483871,105.768544219142,18.9965913294113,424.186035833064,498.652673844356,92.3225806451613,69.2788505951488,12.4428488852095,67.9345968301507,116.710564460172,65.0825806451613,6.84162552212164,1.22879221825475,62.674147897382,67.4910133929406,37.8929032258064,18.9171837568472,3.39762650214454,31.2335552816032,44.5522511700097,102.975483870968,20.9104495151283,3.75562760068026,95.6144537736345,110.336513968301
75,35,83.3851428571429,10.1957382594622,1.72339431401657,80.0072900016704,86.7629957126153,590.685714285714,133.397630155458,22.5483149393173,546.491017004652,634.880411566776,490.885714285714,125.445974176036,21.2042397626882,449.325404350846,532.446024220583,99.8,79.5530899314857,13.4469264864791,73.444024086501,126.155975913499,62.5925714285714,7.94611682553447,1.34313888873406,59.9600192066527,65.2251236504902,37.3482857142857,19.847673516904,3.35486914385479,30.7727421923303,43.9238292362411,99.9408571428571,18.7674250594306,3.17227382785527,93.7232004402608,106.158513845453
76,32,83.5234375,9.60791394544438,1.69845527597013,80.1944651590985,86.8524098409015,591.21875,152.786744564167,27.0091357891849,538.280843853198,644.156656146802,490.65625,133.187137171968,23.5443819652803,444.509261348051,536.803238651949,100.5625,70.9888394226913,12.549172436087,75.9661220252695,125.15887797473,62.7346875,7.73575193266367,1.36750066229085,60.0543862019099,65.4149887980901,30.0596875,14.4279405197391,2.55052364501592,25.0606611557688,35.0587138442312,92.794375,15.0737085655573,2.66468038608382,87.5716014432757,98.0171485567243
77,33,84.1312121212121,10.4967640125349,1.82725207442221,80.5497980553446,87.7126261870796,542.939393939394,126.638989699544,22.0450184794944,499.731157719585,586.147630159203,455.151515151515,121.014493246708,21.0659193210536,413.86231328225,496.44071702078,87.7878787878788,63.5259580682169,11.0584498728551,66.1133170370827,109.462440538675,62.9887878787879,7.86467766248869,1.36906465233317,60.3054211602149,65.6721545973609,37.3551515151515,17.0452310268173,2.96719386237169,31.539451544903,43.1708514854,100.343939393939,17.3826585530296,3.02593245518965,94.4131117817677,106.274767006111
78,32,84.91125,10.4433812192375,1.84614641965977,81.2928030174669,88.5296969825331,564.40625,119.522398865841,21.1287746854298,522.993851616558,605.818648383442,475.34375,102.067216744021,18.0431052741336,439.979263662698,510.708236337302,89.0625,73.423621715402,12.9795852035591,63.6225130010241,114.502486998976,63.8415625,7.29532068736197,1.28964268224104,61.3138628428076,66.3692621571924,40.5225,24.5250469730897,4.33545675589759,32.0250047584407,49.0199952415593,104.3640625,23.8347735745655,4.2134325056553,96.1057347889156,112.622390211084
79,36,85.0125,9.46903988948042,1.5781733149134,81.9192803027697,88.1057196972303,546.027777777778,142.719001860521,23.7865003100869,499.406237170008,592.649318385548,460.888888888889,119.168494824472,19.8614158040786,421.960513912895,499.817263864883,85.1388888888889,66.3958487419111,11.0659747903185,63.4495782998646,106.828199477913,63.9686111111111,7.24422337463356,1.20737056243893,61.6021648087308,66.3350574134914,29.6544444444444,15.5687594596073,2.59479324326788,24.5686496876394,34.7402392012495,93.6230555555556,17.7628974180042,2.9604829030007,87.8205090656742,99.4256020454369
80,35,83.4502857142857,9.84061825105645,1.66336807680789,80.1900842837423,86.7104871448292,576.514285714286,116.886664923655,19.7574524362507,537.789678939234,615.238892489337,479.828571428571,106.398110806505,17.9845632086387,444.57882753964,515.078315317503,96.6857142857143,62.1458301230314,10.5045625484231,76.096771690805,117.274656880624,63.4354285714286,7.67189229776927,1.29678648345573,60.8937270638554,65.9771300790018,33.6885714285714,13.3171298671733,2.25100579360275,29.27660007311,38.1005427840328,97.124,12.9337063520091,2.18619539056194,92.8390570344986,101.408942965501
81,35,86.042,9.75192041419052,1.6483754059654,82.8111842043078,89.2728157956922,566.514285714286,120.565913490498,20.379358952345,526.57074216769,606.457829260882,488.6,126.318039324649,21.3516456768382,446.750774473397,530.449225526603,77.9142857142857,55.5667968085531,9.39250294887672,59.5049799344873,96.3235914940841,62.5677142857143,8.32731087365871,1.40757244306394,59.808872297309,65.3265562741196,31.3377142857143,13.3823936322218,2.26203738334482,26.9041210143584,35.7713075570701,93.9054285714286,13.6649987285803,2.30980636326388,89.3782080994314,98.4326490434258
82,32,84.64125,10.076982635306,1.78137568883098,81.1497536498913,88.1327463501087,552.0625,115.136367254296,20.3534265116744,512.169784037118,591.955215962882,464.6875,100.180945165204,17.7096564179983,429.976573420723,499.398426579277,87.375,65.3075848976311,11.5448590360078,64.7470762894248,110.002923710575,64.0034375,6.45986547816344,1.14195367129056,61.7652083042705,66.2416666957295,40.820625,32.8155323114999,5.80102135642697,29.4506231414031,52.1906268585969,104.8240625,33.4940019531061,5.9209589775292,93.2189829040428,116.429142095957
83,33,84.1981818181818,10.5935913570851,1.84410755159392,80.5837310170577,87.8126326193059,561.878787878788,133.587929276881,23.2546735924949,516.299627637498,607.457948120078,473.272727272727,121.700265182351,21.1852968921305,431.749545364152,514.795909181303,88.6060606060606,64.0185224143858,11.1441943196436,66.7634397395592,110.448681472562,63.5821212121212,8.40873383660397,1.46377267583138,60.7131267674917,66.4511156567507,35.8245454545455,18.8545080966909,3.28214857366967,29.3915342501529,42.257556658938,99.4066666666667,20.6887529328538,3.60144961519776,92.3478254208791,106.465507912454
84,36,85.0205555555556,10.9930388218946,1.83217313698244,81.42949620707,88.6116149040411,563.027777777778,143.613466561384,23.9355777602307,516.114045367726,609.94151018783,480.833333333333,147.809046697806,24.6348411163011,432.549044745383,529.117621921283,82.1944444444444,70.529758438526,11.7549597397543,59.154723354526,105.234165534363,62.8316666666667,10.2355440918958,1.70592401531597,59.4880555966474,66.175277736686,43.4405555555556,27.3289104842101,4.55481841403502,34.5131114640469,52.3679996470642,106.272222222222,23.9063760904445,3.98439601507409,98.462806032677,114.081638411767
85,33,83.1990909090909,12.1908973120409,2.12216282807671,79.0396517660606,87.3585300521213,575.848484848485,132.75709049146,23.1100431242517,530.552800324951,621.144169372018,471.818181818182,103.280702016838,17.9788625125501,436.579611293584,507.05675234278,104.030303030303,86.7847498298538,15.1072858230826,74.4200228170612,133.640583243545,63.6954545454545,7.75432221849091,1.34985423532008,61.0497402442272,66.3411688466819,35.939696969697,19.1901998890137,3.3405850140008,29.3921503422554,42.4872435971385,99.6351515151515,20.7791155853077,3.61717973392287,92.5454792366627,106.72482379364
86,36,83.0280555555556,13.2684695682109,2.21141159470182,78.69368882994,87.3624222811711,557.333333333333,135.833721880835,22.6389536468058,512.960984185594,601.705682481073,457.638888888889,115.840321817276,19.3067203028794,419.797717095245,495.480060682533,99.6944444444444,88.7847539822155,14.7974589970359,70.691424810254,128.697464078635,64.0091666666667,9.61669690100059,1.60278281683343,60.8677123456731,67.1506209876602,34.4897222222222,23.5866542756838,3.93110904594731,26.7847484921655,42.1946959522789,98.4988888888889,24.1810963685955,4.03018272809925,90.5997307418144,106.398047035963
